date,year,prices,market_caps,total_volumes,v_porcentual_d
2022-05-23,2022,0.5433,18382284485.75812,421346255.98129576,2.606232294617561
2022-05-24,2022,0.5139,17359814467.102055,640897589.8967882,-5.4113749309773524
2022-05-25,2022,0.5214,17625461349.811405,548214539.056527,1.4594279042615232
2022-05-26,2022,0.5143,17398748801.043335,462766230.3377144,-1.3617184503260438
2022-05-27,2022,0.4829,16364002617.039528,744867891.198471,-6.105385961501064
2022-05-28,2022,0.45580000000000004,15376990672.242195,806316121.1329653,-5.611927935390337
2022-05-29,2022,0.46640000000000004,15820886950.500496,379559254.6848183,2.3255813953488413
2022-05-30,2022,0.4818,16291452374.037235,374779227.1200203,3.301886792452824
2022-05-31,2022,0.5707,19316903359.66667,1005116302.3117127,18.451639684516397
2022-06-01,2022,0.6308,21403006491.157463,2809963269.404745,10.530926931838103
2022-06-02,2022,0.5537000000000001,18744362732.21837,1272220535.9278896,-12.222574508560546
2022-06-03,2022,0.587,19880524128.353886,1148916329.8023481,6.014087050749484
2022-06-04,2022,0.5602,18946974767.650925,827381308.8870277,-4.565587734241894
2022-06-05,2022,0.5669000000000001,19061063639.607044,492620235.76984686,1.1960014280614217
2022-06-06,2022,0.5676,19252585858.21193,417600832.84521866,0.12347856764860499
2022-06-07,2022,0.6081,20641927010.032883,1318274801.6809962,7.1353065539111915
2022-06-08,2022,0.6169,20863737286.42599,1346099448.5523438,1.4471304061832058
2022-06-09,2022,0.6426000000000001,21733626216.686714,1579935267.1476665,4.165991246555367
2022-06-10,2022,0.6329,21414878398.5152,858777542.3789592,-1.5094926859632762
2022-06-11,2022,0.5748,19451246646.809555,1027706322.6446882,-9.17996523937431
2022-06-12,2022,0.554,18703983406.591984,1073933689.768273,-3.6186499652052784
2022-06-13,2022,0.5024000000000001,17023647989.452194,1293077699.8335314,-9.31407942238267
