date,year,prices,market_caps,total_volumes,v_porcentual_d
2021-07-13,2021,30.9535,8429306463.204107,312330343.18604004,-3.641593485102723
2021-07-14,2021,29.1621,7953342249.0019,270392426.0783131,-5.787390763564703
2021-07-15,2021,31.236,8488446183.42694,474454643.50580245,7.111627763432682
2021-07-16,2021,28.3235,7712932810.684437,469048384.9902478,-9.324177231399666
2021-07-17,2021,26.2632,7168957057.321149,372119879.07038826,-7.274171624269588
2021-07-18,2021,26.7917,7314497718.903992,292646432.68583465,2.0123214231319686
2021-07-19,2021,26.8939,7331794881.762145,227071207.7156284,0.38146142275405914
2021-07-20,2021,24.8162,6774142705.91918,370348465.20546126,-7.725543710655581
2021-07-21,2021,23.8584,6500208589.083082,422162867.9308267,-3.8595755998097947
2021-07-22,2021,26.6724,7243897344.253764,573149420.4413202,11.794588069610711
2021-07-23,2021,27.763,7561860534.399218,375801784.2134339,4.0888708927580675
2021-07-24,2021,28.3761,7713349030.470103,407425804.48123944,2.2083348341317643
2021-07-25,2021,28.5903,7794117620.737434,363380694.2290097,0.7548606045228112
2021-07-26,2021,28.3188,7718142916.945531,316495335.58890283,-0.9496227741576657
2021-07-27,2021,28.0967,7706970297.480305,755245025.2497616,-0.7842846448295915
2021-07-28,2021,27.9511,7591579830.598075,375190958.3560945,-0.5182103236323066
2021-07-29,2021,27.8718,7595729558.871121,324323976.86976814,-0.28370976455309727
2021-07-30,2021,31.4166,8603692851.645973,490243888.02364147,12.7182313305922
2021-07-31,2021,32.2527,8782089188.680168,673479026.4084785,2.661331907335618
2021-08-01,2021,36.2488,9870964496.720772,614044704.3846236,12.389970452086207
2021-08-02,2021,34.1725,9272656715.856787,548581372.50092,-5.727913751627645
2021-08-03,2021,33.2751,9090469010.815338,463809054.21566033,-2.626088228838974
2021-08-04,2021,34.3401,9368039157.991346,535386826.38300115,3.200591433233857
2021-08-05,2021,35.9055,9803376069.99858,453652890.7804349,4.558519049158294
2021-08-06,2021,37.4798,10217649265.24856,642276103.3968464,4.384565038782351
2021-08-07,2021,39.5399,10788517295.598755,634966886.3440547,5.4965608140918665
2021-08-08,2021,39.3826,10716940358.779821,567721952.7291353,-0.3978259934901418
2021-08-09,2021,37.6658,10274392698.30968,387950835.5915774,-4.359285572816418
2021-08-10,2021,38.7625,10540000830.327097,392755194.37425494,2.9116599142989363
2021-08-11,2021,40.663,11060502356.763584,512007043.4016342,4.90293453724604
2021-08-12,2021,41.7995,11911671445.966951,518467624.0711313,2.7949241325037733
2021-08-13,2021,41.1901,11719191265.4597,501994574.0018019,-1.4579121759829672
2021-08-14,2021,44.6928,12659136195.430464,536710066.6718894,8.503742404121372
2021-08-15,2021,44.0628,12632010978.831278,375775175.2451106,-1.409623026527751
2021-08-16,2021,53.6783,15290073919.010557,1453940559.4346285,21.822262770409505
2021-08-17,2021,62.2771,18474853367.365612,3744578512.779988,16.019136224507857
2021-08-18,2021,64.3034,18770890602.314026,4071432568.0452485,3.253683938397911
2021-08-19,2021,74.0048,21274810508.661808,4552452964.336096,15.086916088418345
2021-08-20,2021,73.0485,20809209324.240616,2751968421.5578585,-1.2922134780446681
2021-08-21,2021,78.4487,22425622491.819256,1816393865.8523588,7.392622709569663
2021-08-22,2021,74.2179,21281170312.308853,1502846889.7352061,-5.393078534124851
2021-08-23,2021,73.1256,20991469522.08777,1004789455.2040088,-1.47174738169632
2021-08-24,2021,75.9703,22022469783.777603,1376624102.1938393,3.890156114958354
2021-08-25,2021,71.2128,20724670218.176235,1645439131.9405804,-6.2623156680966074
2021-08-26,2021,71.5109,20802776475.036793,1460931375.1285913,0.418604520535637
