date,year,prices,market_caps,total_volumes,v_porcentual_d
2021-07-25,2021,458.68,8621606739.161634,2892626257.595513,0.7642777586165161
2021-07-26,2021,454.827,8542781069.140198,3027060650.364037,-0.840019185488794
2021-07-27,2021,480.606,9073861291.735888,4205914109.582538,5.667869321742103
2021-07-28,2021,499.788,9383905311.133657,3263205783.1310024,3.9912110959913205
2021-07-29,2021,509.43,9563518839.097807,3486987583.354075,1.92921798842709
2021-07-30,2021,537.216,10090307376.850502,3576306507.5282135,5.454331311465754
2021-07-31,2021,552.636,10409718764.796421,3460123281.814755,2.870353824160099
2021-08-01,2021,549.604,10344426635.832993,2586923922.2772183,-0.5486432299017685
2021-08-02,2021,527.065,9902944065.445621,2818309991.985789,-4.100952685933867
2021-08-03,2021,546.395,10285669204.192804,3105628608.689699,3.6674793431550112
2021-08-04,2021,540.392,10165672842.575476,2903807306.3666906,-1.0986557344045855
2021-08-05,2021,548.698,10352660170.59497,3274330766.4030814,1.5370323764970495
2021-08-06,2021,548.393,10322509598.138096,3608361333.549241,-0.05558613299118109
2021-08-07,2021,556.216,10462653445.021873,3609055458.773146,1.426531702629319
2021-08-08,2021,583.451,10969310457.56276,3976557298.594448,4.89647906568671
2021-08-09,2021,558.048,10501402698.347027,3895045992.0673103,-4.353921751783785
2021-08-10,2021,591.51,11085236122.232742,3867836111.213632,5.996258386375364
2021-08-11,2021,592.852,11128115700.67016,3958141840.6430054,0.22687697587528977
2021-08-12,2021,619.544,11655577463.64441,4184311306.508605,4.502304116373068
2021-08-13,2021,605.814,11401383240.559448,4108214150.847122,-2.216146068721514
2021-08-14,2021,654.107,12280213187.584482,4219120097.21367,7.971588639417382
2021-08-15,2021,686.894,12906250575.718847,4493209479.745782,5.012482667208884
2021-08-16,2021,702.485,13200295277.039173,4782546218.947633,2.2697825283085837
2021-08-17,2021,676.733,12882561637.67106,4441011603.546987,-3.6658433987914463
2021-08-18,2021,646.433,12112404913.43694,4416922387.318032,-4.477393595406154
2021-08-19,2021,637.93,12029942422.893621,2676946108.6852975,-1.3153722040799343
2021-08-20,2021,653.13,12221804306.543833,2884742604.0756555,2.382706566551196
