date,year,prices,market_caps,total_volumes,v_porcentual_d,MM65
2021-09-18,2021,5.4748,279303346.48283285,8030881.719535674,-5.835812937513973,4.308692307692308
2021-09-19,2021,5.7372,288149946.0594374,4446734.266853207,4.792869145904866,4.37246923076923
2021-09-20,2021,5.6946,287666747.91490245,3573416.131921764,-0.7425224848357947,4.436935384615385
2021-09-21,2021,4.9188,246747736.38602957,5667292.317704762,-13.62343272574018,4.490033846153846
2021-09-22,2021,4.5476,229726561.24039787,8417727.721205503,-7.546556070586319,4.537041538461538
2021-09-23,2021,5.3775,271741327.9518796,4005813.6631588335,18.24918638402675,4.598404615384616
2021-09-24,2021,5.1341,259365909.9323837,3268877.2678205897,-4.5262668526266925,4.655393846153847
2021-09-25,2021,4.9042,250682021.6169697,5851391.180077619,-4.477902650902788,4.702660000000001
2021-09-26,2021,4.8561,245638942.810257,3002019.341974673,-0.9807919742261917,4.748733846153846
2021-09-27,2021,5.2694,262503295.58882362,4773860.645896621,8.51094499701408,4.800636923076923
2021-09-28,2021,4.5907,236287203.72391468,5934206.677151608,-12.88002429119065,4.8428907692307686
2021-09-29,2021,4.6762,239090886.25370872,3928326.442370254,1.8624610625830318,4.886193846153846
2021-09-30,2021,4.6254,235202532.21413997,2465010.291099948,-1.086352166288862,4.928367692307693
2021-10-01,2021,4.9311,251503780.5109228,3367652.7997054965,6.6091581268647115,4.974993846153846
2021-10-02,2021,5.3054,270497025.3117751,2857210.5383164953,7.590598446594066,5.026655384615386
2021-10-03,2021,5.1353,261633236.61924678,1487256.7419740283,-3.206167301240237,5.072463076923077
2021-10-04,2021,4.7877,243444692.65264386,2060288.3733169814,-6.768835316339839,5.1059676923076935
2021-10-05,2021,4.2213,215763593.7020192,5194576.504800336,-11.830315182655548,5.116767692307692
2021-10-06,2021,4.3232,221214725.4837213,1252226.2756087587,2.4139483097623815,5.1240584615384615
2021-10-07,2021,4.2186,215377553.828933,8398030.81387386,-2.4195040710584648,5.131713846153846
2021-10-08,2021,4.214,215226849.87829617,4696240.972817348,-0.1090409140473092,5.14162
2021-10-09,2021,3.9928,221046153.012715,4877425.908602127,-5.249169435215961,5.134173846153847
2021-10-10,2021,3.9403,218074103.84315673,2852052.6902457583,-1.3148667601682984,5.116155384615384
2021-10-11,2021,3.8464,212986716.48271412,4714063.172924991,-2.383067279141182,5.0991261538461545
2021-10-12,2021,3.8051,209056343.5047106,2984095.837156762,-1.0737312811980093,5.07918
2021-10-13,2021,3.5361000000000002,195952050.70877576,4283682.619666801,-7.069459409739554,5.064516923076923
2021-10-14,2021,3.7256,206304769.00083762,1974708.4707239284,5.359011340177022,5.042976923076923
2021-10-15,2021,4.1394,229162451.90435433,7298490.087223986,11.106935795576556,5.031170769230769
2021-10-16,2021,4.0334,225098221.54562265,1292035.3975633956,-2.5607575977194763,5.019412307692307
2021-10-17,2021,3.7378,208838214.4204881,2091816.0296732795,-7.328804482570539,5.009144615384615
2021-10-18,2021,3.5583,201926594.01250455,7237186.862207893,-4.802290117181229,4.9879707692307695
2021-10-19,2021,3.2954,191679596.83722824,1857563.2957898572,-7.388359609926088,4.962075384615384
2021-10-20,2021,3.4136,190675488.18418792,8577586.939844524,3.5868179887115437,4.939650769230769
